Camas Adultos,Camas Cuidado Agudo Mental,Camas Cuidado Intensivo Adulto,Camas Cuidado Intensivo Neonatal,Camas Cuidado Intensivo Pediátrico,Camas Cuidado Intermedio Adulto,Camas Cuidado Intermedio Mental,Camas Cuidado Intermedio Neonatal,Camas Cuidado Intermedio Pediátrico,Camas Cuidado básico neonatal,Camas Farmacodependencia,Camas Institución Paciente Crónico,Camas Obstetricia,Camas Pediátrica,Camas Psiquiatría,Camas Salud Mental,Camas Transplante de progenitores hematopoyeticos,Camas Unidad de Quemados Adulto,Camas Unidad de Quemados Pediátrico,NIT,Naturaleza,Nivel de Atención,Nombre,Salas Partos,Salas Procedimientos,Salas Quirófano
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900069163,Privada,3,CENTRO MEDICO QUIRURGICO BAYOS S.A. CLINICA EL PINAR,0.0,0.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900071466,Privada,1,IQ INTERQUIROFANOS S.A,0.0,1.0,6.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900071466,Privada,1,IQ INTERQUIROFANOS SEDE MEDICAL,0.0,1.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900071884,Privada,1,Cirugia Estetica S.A.S.,0.0,1.0,0.0
38.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,900073081,Privada,2,SERVICLINICOS DROMEDICA S.A.,1.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900073645,Privada,1,PUESTO DE SALUD GUNKEY,0.0,1.0,0.0
16.0,0.0,8.0,7.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,900073857,Privada,2,FUNDACION CLINICA INTEGRAL SINCELEJO,1.0,1.0,2.0
0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900074359,Privada,1,UCIMED HOSPITAL SANTA MONICA,0.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900074359,Privada,1,UCIMED LIGA CONTRA EL CANCER,0.0,0.0,0.0
0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900074359,Privada,1,UCIMED S.A,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900077184,Privada,1,SALUD VITAL Y RIESGOS PROFESIONALES IPS SAS,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900077584,Privada,1,PASTO AURORA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900077651,Privada,1,"UNIDAD DE GASTROENTEROLOGÍA, NUTRICIÓN Y ENDOSCOPIA PEDIATRICA SAS",0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900078685,Privada,1,SOCIEDAD ONCOLOGICA ONCOCARE LTDA. SIGLA ONCOCARE LTDA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900081843,Privada,2,INTERNADO CENTRO CITA,0.0,0.0,0.0
53.0,0.0,6.0,8.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,900082202,Privada,2,CLINICA CENTRAL O.H.L. LTDA,1.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900084250,Privada,1,clinica los angeles juan de acosta limitada,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900084525,Privada,1,CORPORACION ICRI,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900085600,Privada,1,"PREVENCIÓN, ATENCIÓN E INVESTIGACIÓN EN SALUD LTDA, PAIS",0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900085882,Privada,1,FUNDACION REHABILITACION INTEGRAL SEDE EL BANCO,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900088730,Privada,1,ORGANIZACION DEL MAR LTDA,0.0,3.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900089251,Privada,1,MEDISER IPS S.A.S 2,0.0,0.0,1.0
0.0,0.0,0.0,6.0,5.0,0.0,0.0,10.0,9.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,900090247,Privada,3,CENTRO CADIO INFANTIL IPS E.U.,0.0,0.0,1.0
0.0,0.0,0.0,10.0,10.0,0.0,0.0,18.0,15.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,900090247,Privada,3,CENTRO CARDIO INFANTIL I.P.S,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900090247,Privada,1,CENTRO CARDIO INFANTIL IPS #3,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900090619,Privada,3,TPF CIRUJANOS Y CIA LTDA- NUEVA CLINICA LOS CEDROS,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900091644,Privada,1,CEDIT DEL SUR LTDA,0.0,1.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900094112,Privada,1,CLINICA STELLA MARIS,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900095504,Privada,1,UNIDAD HEMATOONCOLOGICA Y DE RADIOTERAPIA DEL CARIBE S.A.S SEDE-3,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900095504,Privada,1,UNIDAD HEMATOONCOLOGICA Y DE RADIOTERAPIA DEL CARIBE S.A.S-SEDE 2,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900096797,Privada,1,Centro de Dermatologia y Cirugia Dermatologica del Country CDCD LTDA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900097654,Privada,1,CORPOLASER,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,900098008,Privada,1,FUNDACIÓN MEDICA INTEGRAL DE LA COSTA LIMITADA - FUNMEDIC IPS LTDA,0.0,0.0,1.0
86.0,0.0,20.0,10.0,7.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,26.0,70.0,0.0,0.0,0.0,0.0,0.0,900098476,Privada,3,HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,3.0,1.0,11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900098550,Privada,1,Centro de Administración de Medicamentos OFFIMÉDICAS,0.0,1.0,0.0
26.0,0.0,4.0,3.0,0.0,5.0,0.0,11.0,0.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,900099151,Privada,2,CLINICA BENEDICTO S.A,1.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900100924,Privada,1,"FUNDACION PARA LA SALUD Y LA VIDA ""FUNSALUDVIDA""",0.0,1.0,0.0
12.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900101736,Privada,1,IPS CLÍNICA GESTIONARBIENESTAR,0.0,1.0,2.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,900101736,Privada,1,IPS GESTIONARBIENESTAR HOSPITAL ZAPATOCA,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900101736,Privada,1,IPS GESTIONARBIENESTAR SAN ALBERTO,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900102902,Privada,1,VG & AT SERVCIOS MEDICOS S.A.S,0.0,0.0,1.0
21.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900103377,Privada,2,CLÍNICA VALLE DEL SOL S.A,0.0,1.0,2.0
30.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900103906,Privada,2,CLINICA CARDIONCOLOGICA SAN PEDRO CLAVER,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900105612,Privada,1,CENTRAL DE URGENCIAS UCYF S.A AGENCIA PIVIJAY,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900105612,Privada,1,CENTRAL DE URGENCIAS UCYF-AGENCIA ARACATACA,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900105683,Privada,1,BIOENERGETICA SERVICIOS MEDICOS ALTERNATIVOS,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900106018,Privada,1,GAVAVISION UNIDAD DE ESPECIALISTAS SUCURSAL BOGOTA,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900108725,Privada,1,PREVENTIVE CARE SAS SEDE 109,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900108725,Privada,1,PREVENTIVE CARE SEDE PRINCIPAL,0.0,2.0,0.0
0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900110074,Privada,1,Clínica Su Vida S.A.S,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900110631,Privada,1,Clínica de Ortopedia Minimamente Invasiva,0.0,0.0,1.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900110940,Privada,3,SAN LUIS MEDICAL CENTER,0.0,0.0,1.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900110940,Privada,1,UNIDAD MEDICO QUIRURGICO SAN LUIS,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900110992,Privada,1,Centro Medico Quirurgico La Riviera S.A.S.,0.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900112351,Privada,1,UNIDAD HEMATOLOGICA ESPECIALIZADA IPS SAS,0.0,2.0,0.0
12.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900112364,Privada,3,SOCIEDAD CARDIOVASCULAR DEL CARIBE COLOMBIANO S.A.S,0.0,1.0,0.0
20.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900112820,Privada,3,CLINICA AMAN CMS,0.0,1.0,1.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900112820,Privada,3,CLINICA SANTA ANA MANIZALES,0.0,0.0,1.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900112820,Privada,3,CMS PINARES MEDICA,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900113458,Privada,1,EMURACENTER LATINOAMERICA EU,0.0,1.0,0.0
30.0,0.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,900113613,Privada,1,CLINICA SAN LUIS DE COROZAL S.A,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900115061,Privada,2,CLINICA SANTA BARBARA DEL VALLE DE TENZA S.A.,0.0,1.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,900115211,Privada,1,CLINICA SAN JORGE LA HORMIGA S.A.S,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900116007,Privada,1,ORTOSONRISA,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900116007,Privada,1,ORTOSONRISA ACACIAS,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900116413,Privada,1,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD IPS UNION SALU EU,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900116722,Privada,1,MISION SALUD INTERNACIONAL - BARRANQUILLA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900116722,Privada,1,MISION SALUD INTERNACIONAL SAS - BUCARAMANGA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900116722,Privada,1,MISION SALUD INTERNACIONAL SAS - MEDELLIN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900116722,Privada,1,MISIÓN SALUD INTERNACIONAL SAS ZIPAQUIRA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900119417,Privada,1,OFTAMAR LTDA,0.0,0.0,1.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,900119472,Privada,1,EPARQUIO GONZALEZ VERGARA,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900119472,Privada,1,IPS TOLUSALUD LTDA,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900121384,Privada,1,Fundación Centro Educativo de Habilitación y Rehabilitación Integral San Camilo,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900123436,Privada,1,SIES SALUD CALI,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900123436,Privada,1,SIES SALUD NEIVA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900123436,Privada,1,SIES SALUD PUENTE ARANDA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900123612,Privada,1,NEFROUROS MOM SAS,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900124020,Privada,1,CENTRO MEDICO MARIA ALEJANDRA IPS,0.0,1.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900124603,Privada,3,CENTRO DERMATOLOGICO DE CALI Y ESPECIALIDADES QUIRURGICAS,0.0,0.0,4.0
4.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,900124689,Privada,3,UNIDAD MATERNO INFANTIL FUNDACION SOMA,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900124833,Privada,1,CENTRO TERAPEUTICO HORIZONTE,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900126068,Privada,1,UNIDAD QUIRURGICA DEPIEL,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900126941,Privada,3,CLINICA EXCELLENCE,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,900127525,Privada,2,CICLO VITAL COLOMBIA LIMITADA,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900131820,Privada,1,UROLOGOS Y GINECOLOGOS DE COLOMBIA SA UROGINE SA,0.0,6.0,0.0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,900131892,Privada,2,FUNDACION HOGAR REENCONTRARSE,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900132176,Privada,1,CLINICA OFTAMOLOGICA DE SINCELEJO LTDA,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900132422,Privada,1,MARIA DE JESUS IPS S.A.S.,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900136013,Privada,1,MEDSALUD 116,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900136013,Privada,1,MEDSALUD ESPECIALIZADA META,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,900136752,Privada,3,PROGRAMA ESPECIALIZADO EN LA ATENCIÓN DEL TRASTORNO DEPRESIVO Y ANSIEDAD,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900137290,Privada,1,ORALDENT LIMITADA,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900137358,Privada,1,ODONTO ESTETIC S.A.S.,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900138309,Privada,1,PALMA SALUD,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,900138309,Privada,1,PALMA SALUD IPS LTDA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900138309,Privada,1,Palma Salud El Reten,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900138480,Privada,1,FUNDACION INTEGRAL DE SALUD - FISA,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900138480,Privada,1,FUNDACION INTEGRAL DE SALUD-FISA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900138480,Privada,1,FUNDACIÓN INTEGRAL DE SALUD,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900138758,Privada,3,CLINICA DE ESPECIALIDADES OFTALMOLOGICAS S.A.,0.0,0.0,2.0
0.0,0.0,0.0,5.0,1.0,0.0,0.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900138815,Privada,1,UNIDAD MATERNO INFANTIL DEL TOLIMA S.A. - (730010174201),0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900139859,Privada,1,FUNDACION VIDA CON AMOR,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900141135,Privada,1,UNION VISUAL SANTA MARTA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900141468,Privada,1,SES SALUD S.A. YOPAL,0.0,1.0,0.0
41.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,900142282,Privada,1,FUNDACION CLINICA LETICIA,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900142282,Privada,1,METARE,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900143900,Privada,1,INTERVENIR SALUD IPS SAS,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900144433,Privada,1,FUNDACION CAMINOS REHABILTACION PULMONAR,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900145238,Privada,1,UNIDAD MEDICA UROLOGICA DE NARIÑO S.A. - UROLAN SA,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900146251,Privada,1,BIOMEDICS IPS EU,0.0,3.0,0.0
